customer_id,customer_name,region,plan,tenure_months,monthly_charge,signup_date
CUST-101119,Customer 1119,North America,Business,55,171.46,2020-10-01
CUST-101120,Customer 1120,India,Business,72,125.39,2025-12-04
CUST-101121,Customer 1121,North America,Professional,27,83.86,2024-11-09
CUST-101122,Customer 1122,Middle East,Starter,57,36.34,2024-09-10
CUST-101123,Customer 1123,Middle East,Starter,71,36.89,2024-04-13
CUST-101124,Customer 1124,India,Starter,13,33.21,2021-08-27
CUST-101125,Customer 1125,India,Business,33,151.73,2025-02-07
CUST-101126,Customer 1126,Europe,Starter,7,41.66,2024-01-14
CUST-101127,Customer 1127,Middle East,Professional,9,70.79,2021-10-26
CUST-101128,Customer 1128,North America,Professional,7,71.23,2022-01-24
CUST-101129,Customer 1129,India,Professional,63,74.03,2023-09-16
CUST-101130,Customer 1130,Europe,Professional,59,86.01,2021-11-25
CUST-101131,Customer 1131,India,Professional,48,83.76,2023-04-19
CUST-101132,Customer 1132,India,Professional,69,92.6,2023-09-16
CUST-101133,Customer 1133,North America,Enterprise,31,452.69,2020-10-01
CUST-101134,Customer 1134,Middle East,Professional,50,69.58,2026-05-03
CUST-101135,Customer 1135,India,Starter,16,31.43,2023-02-18
CUST-101136,Customer 1136,Europe,Professional,50,85.26,2025-11-04
CUST-101137,Customer 1137,North America,Starter,3,33.77,2024-02-13
CUST-101138,Customer 1138,Europe,Professional,25,63.27,2024-11-09
CUST-101139,Customer 1139,Middle East,Starter,63,37.03,2025-07-07
CUST-101140,Customer 1140,Europe,Business,18,147.35,2020-10-31
CUST-101141,Customer 1141,Middle East,Professional,51,90.86,2023-12-15
CUST-101142,Customer 1142,India,Enterprise,27,426.48,2025-02-07
CUST-101143,Customer 1143,Middle East,Professional,47,79.63,2022-04-24
CUST-101144,Customer 1144,Middle East,Professional,32,67.07,2024-03-14
CUST-101145,Customer 1145,Middle East,Business,42,134.51,2024-05-13
CUST-101146,Customer 1146,North America,Business,28,122.15,2026-04-03
CUST-101147,Customer 1147,India,Starter,71,44.64,2020-09-01
CUST-101148,Customer 1148,India,Professional,31,89.5,2023-03-20
CUST-101149,Customer 1149,APAC,Professional,44,70.5,2023-11-15
CUST-101150,Customer 1150,India,Professional,55,76.7,2024-02-13
CUST-101151,Customer 1151,North America,Professional,44,82.69,2022-08-22
CUST-101152,Customer 1152,North America,Starter,51,37.7,2024-07-12
CUST-101153,Customer 1153,Europe,Professional,67,72.22,2023-07-18
CUST-101154,Customer 1154,North America,Professional,18,84.8,2024-09-10
CUST-101155,Customer 1155,India,Professional,72,86.25,2024-04-13
CUST-101156,Customer 1156,Europe,Starter,27,40.41,2026-01-03
CUST-101157,Customer 1157,India,Enterprise,31,348.91,2023-11-15
CUST-101158,Customer 1158,APAC,Professional,33,76.04,2022-04-24
CUST-101159,Customer 1159,APAC,Starter,54,29.23,2024-06-12
CUST-101160,Customer 1160,India,Starter,27,38.31,2021-03-30
CUST-101161,Customer 1161,APAC,Starter,57,27.52,2025-05-08
CUST-101162,Customer 1162,APAC,Starter,37,35.93,2021-09-26
CUST-101163,Customer 1163,APAC,Starter,64,37.46,2024-07-12
CUST-101164,Customer 1164,Middle East,Starter,39,31.24,2026-03-04
CUST-101165,Customer 1165,India,Business,60,151.4,2025-07-07
CUST-101166,Customer 1166,Europe,Starter,60,32.61,2020-11-30
CUST-101167,Customer 1167,Middle East,Starter,38,39.39,2025-03-09
CUST-101168,Customer 1168,APAC,Business,55,151.56,2021-06-28
CUST-101169,Customer 1169,India,Starter,33,43.67,2020-10-01
CUST-101170,Customer 1170,APAC,Enterprise,51,435.57,2020-11-30
CUST-101171,Customer 1171,India,Professional,37,81.13,2022-10-21
CUST-101172,Customer 1172,APAC,Starter,53,36.92,2025-09-05
CUST-101173,Customer 1173,APAC,Starter,53,34.88,2021-04-29
CUST-101174,Customer 1174,Europe,Starter,23,35.15,2024-04-13
CUST-101175,Customer 1175,North America,Professional,48,82.44,2023-07-18
CUST-101176,Customer 1176,APAC,Professional,64,81.98,2021-08-27
CUST-101177,Customer 1177,India,Professional,47,74.21,2021-02-28
CUST-101178,Customer 1178,Middle East,Starter,59,38.04,2022-07-23
CUST-101179,Customer 1179,Europe,Business,10,130.31,2024-10-10
CUST-101180,Customer 1180,Middle East,Professional,39,72.74,2021-06-28
CUST-101181,Customer 1181,Middle East,Starter,38,33.69,2022-05-24
CUST-101182,Customer 1182,Middle East,Business,22,179.32,2025-06-07
CUST-101183,Customer 1183,Europe,Starter,53,26.48,2023-07-18
CUST-101184,Customer 1184,India,Professional,70,74.25,2021-11-25
CUST-101185,Customer 1185,India,Starter,59,37.28,2026-05-03
CUST-101186,Customer 1186,Middle East,Enterprise,30,413.69,2020-11-30
CUST-101187,Customer 1187,APAC,Business,16,208.06,2023-08-17
CUST-101188,Customer 1188,Middle East,Professional,62,71.77,2021-11-25
CUST-101189,Customer 1189,North America,Business,52,176.94,2021-12-25
CUST-101190,Customer 1190,Middle East,Starter,65,26.16,2022-10-21
CUST-101191,Customer 1191,APAC,Business,30,165.07,2022-01-24
CUST-101192,Customer 1192,Middle East,Professional,61,85.34,2024-04-13
CUST-101193,Customer 1193,Europe,Enterprise,41,481.73,2023-03-20
CUST-101194,Customer 1194,India,Starter,52,34.99,2024-05-13
CUST-101195,Customer 1195,North America,Professional,58,75.71,2021-02-28
CUST-101196,Customer 1196,India,Business,6,167.04,2020-10-31
CUST-101197,Customer 1197,North America,Professional,4,73.52,2021-04-29
CUST-101198,Customer 1198,Europe,Business,44,158.39,2024-07-12
CUST-101199,Customer 1199,Europe,Business,53,178.05,2022-12-20
CUST-101200,Customer 1200,India,Professional,29,86.29,2024-08-11
CUST-101201,Customer 1201,Middle East,Professional,30,97.82,2025-05-08
CUST-101202,Customer 1202,Europe,Starter,34,33.68,2021-10-26
CUST-101203,Customer 1203,Middle East,Starter,3,31.6,2023-12-15
CUST-101204,Customer 1204,India,Business,49,133.35,2023-05-19
CUST-101205,Customer 1205,APAC,Business,3,185.53,2022-10-21
CUST-101206,Customer 1206,North America,Professional,30,53.25,2025-06-07
CUST-101207,Customer 1207,Europe,Professional,30,78.14,2024-07-12
CUST-101208,Customer 1208,APAC,Business,60,164.27,2024-08-11
CUST-101209,Customer 1209,APAC,Professional,51,75.17,2022-04-24
CUST-101210,Customer 1210,Europe,Enterprise,32,397.2,2021-03-30
CUST-101211,Customer 1211,Middle East,Business,14,199.99,2024-12-09
CUST-101212,Customer 1212,Middle East,Professional,23,67.57,2026-04-03
CUST-101213,Customer 1213,Middle East,Professional,54,77.23,2020-10-01
CUST-101214,Customer 1214,North America,Starter,55,36.19,2023-07-18
CUST-101215,Customer 1215,APAC,Starter,71,34.02,2022-08-22
CUST-101216,Customer 1216,India,Professional,7,76.28,2021-01-29
CUST-101217,Customer 1217,India,Professional,44,70.8,2020-10-31
CUST-101218,Customer 1218,India,Professional,18,82.88,2020-11-30
CUST-101219,Customer 1219,Europe,Business,71,186.18,2022-12-20
CUST-101220,Customer 1220,North America,Professional,68,82.49,2025-09-05
CUST-101221,Customer 1221,Middle East,Starter,57,34.87,2022-12-20
CUST-101222,Customer 1222,India,Professional,6,96.42,2022-09-21
CUST-101223,Customer 1223,Europe,Professional,49,80.72,2024-09-10
CUST-101224,Customer 1224,North America,Business,5,167.07,2022-01-24
CUST-101225,Customer 1225,North America,Starter,54,33.41,2024-05-13
CUST-101226,Customer 1226,APAC,Professional,34,81.93,2022-10-21
CUST-101227,Customer 1227,Europe,Enterprise,46,420.81,2021-04-29
CUST-101228,Customer 1228,Middle East,Professional,30,83.57,2025-04-08
CUST-101229,Customer 1229,India,Professional,36,102.04,2024-06-12
CUST-101230,Customer 1230,North America,Enterprise,11,384.82,2022-09-21
CUST-101231,Customer 1231,North America,Professional,59,84.99,2022-08-22
CUST-101232,Customer 1232,APAC,Starter,16,37.59,2024-09-10
CUST-101233,Customer 1233,North America,Professional,50,89.17,2021-12-25
CUST-101234,Customer 1234,Europe,Professional,37,76.92,2021-09-26
CUST-101235,Customer 1235,Middle East,Business,21,176.83,2020-11-30
CUST-101236,Customer 1236,Europe,Enterprise,13,419.23,2020-12-30
CUST-101237,Customer 1237,India,Starter,8,34.58,2022-03-25
CUST-101238,Customer 1238,North America,Starter,15,38.3,2024-03-14
CUST-101239,Customer 1239,APAC,Starter,8,27.25,2023-06-18
CUST-101240,Customer 1240,Middle East,Professional,62,85.44,2025-06-07
CUST-101241,Customer 1241,APAC,Business,16,167.0,2022-07-23
CUST-101242,Customer 1242,Middle East,Professional,16,79.71,2026-04-03
CUST-101243,Customer 1243,Middle East,Starter,8,40.76,2022-08-22
CUST-101244,Customer 1244,Middle East,Enterprise,16,488.78,2023-03-20
CUST-101245,Customer 1245,APAC,Starter,5,36.29,2020-11-30
CUST-101246,Customer 1246,Europe,Starter,40,35.96,2024-04-13
CUST-101247,Customer 1247,Middle East,Business,53,158.43,2026-05-03
CUST-101248,Customer 1248,Europe,Business,13,159.21,2023-06-18
CUST-101249,Customer 1249,Europe,Enterprise,41,459.15,2021-12-25
CUST-101250,Customer 1250,Middle East,Starter,36,32.96,2022-09-21
CUST-101251,Customer 1251,Middle East,Business,40,163.14,2024-10-10
CUST-101252,Customer 1252,Middle East,Professional,55,78.9,2025-10-05
CUST-101253,Customer 1253,Europe,Professional,29,82.69,2024-12-09
CUST-101254,Customer 1254,Middle East,Professional,3,83.19,2021-11-25
CUST-101255,Customer 1255,Europe,Business,23,158.35,2025-11-04
CUST-101256,Customer 1256,North America,Starter,42,28.53,2021-12-25
CUST-101257,Customer 1257,Europe,Business,52,144.98,2021-03-30
CUST-101258,Customer 1258,APAC,Starter,9,39.87,2026-05-03
CUST-101259,Customer 1259,Middle East,Enterprise,46,476.61,2024-01-14
CUST-101260,Customer 1260,Middle East,Starter,3,32.56,2024-11-09
CUST-101261,Customer 1261,India,Business,55,164.6,2025-08-06
CUST-101262,Customer 1262,Europe,Professional,19,93.51,2024-03-14
CUST-101263,Customer 1263,North America,Professional,51,93.39,2023-02-18
CUST-101264,Customer 1264,Middle East,Professional,6,87.23,2022-08-22
CUST-101265,Customer 1265,Europe,Starter,68,37.6,2022-02-23
CUST-101266,Customer 1266,India,Starter,24,32.59,2025-11-04
CUST-101267,Customer 1267,North America,Professional,20,80.62,2024-02-13
CUST-101268,Customer 1268,APAC,Enterprise,35,423.01,2025-03-09
CUST-101269,Customer 1269,Europe,Starter,43,32.33,2021-11-25
CUST-101270,Customer 1270,Middle East,Professional,72,90.8,2026-03-04
CUST-101271,Customer 1271,North America,Professional,27,59.63,2024-08-11
CUST-101272,Customer 1272,India,Starter,46,35.2,2022-09-21
CUST-101273,Customer 1273,APAC,Business,20,177.5,2024-02-13
CUST-101274,Customer 1274,India,Starter,34,39.62,2020-10-01
CUST-101275,Customer 1275,North America,Professional,3,78.84,2023-11-15
CUST-101276,Customer 1276,Middle East,Professional,47,60.38,2021-11-25
CUST-101277,Customer 1277,India,Professional,52,89.73,2020-09-01
CUST-101278,Customer 1278,Europe,Business,23,135.04,2023-12-15
CUST-101279,Customer 1279,Europe,Professional,9,92.64,2025-10-05
CUST-101280,Customer 1280,Middle East,Starter,70,42.39,2024-11-09
CUST-101281,Customer 1281,Middle East,Professional,6,75.0,2023-05-19
CUST-101282,Customer 1282,India,Professional,6,71.72,2023-12-15
CUST-101283,Customer 1283,Middle East,Professional,35,76.09,2021-09-26
CUST-101284,Customer 1284,India,Enterprise,42,437.52,2022-12-20
CUST-101285,Customer 1285,APAC,Professional,10,88.67,2021-05-29
CUST-101286,Customer 1286,Europe,Business,4,152.64,2022-02-23
CUST-101287,Customer 1287,Middle East,Professional,56,66.84,2025-06-07
CUST-101288,Customer 1288,North America,Business,23,161.91,2021-08-27
CUST-101289,Customer 1289,India,Enterprise,44,499.41,2023-11-15
CUST-101290,Customer 1290,Europe,Professional,30,77.92,2022-03-25
CUST-101291,Customer 1291,APAC,Starter,53,35.47,2021-06-28
CUST-101292,Customer 1292,Middle East,Professional,65,69.08,2025-08-06
CUST-101293,Customer 1293,India,Starter,41,36.51,2023-09-16
CUST-101294,Customer 1294,North America,Starter,3,35.98,2024-03-14
CUST-101295,Customer 1295,North America,Professional,3,82.9,2022-07-23
CUST-101296,Customer 1296,Europe,Starter,10,36.82,2021-06-28
CUST-101297,Customer 1297,Europe,Business,12,121.77,2026-05-03
CUST-101298,Customer 1298,North America,Professional,35,71.93,2022-05-24
CUST-101299,Customer 1299,India,Business,5,140.52,2023-04-19
CUST-101300,Customer 1300,Europe,Professional,8,74.39,2024-02-13
CUST-101301,Customer 1301,India,Professional,19,67.6,2025-01-08
CUST-101302,Customer 1302,Europe,Starter,3,32.2,2026-02-02
CUST-101303,Customer 1303,APAC,Starter,71,37.34,2022-02-23
CUST-101304,Customer 1304,India,Enterprise,20,385.0,2021-02-28
CUST-101305,Customer 1305,Europe,Business,65,147.39,2022-06-23
CUST-101306,Customer 1306,APAC,Business,12,166.51,2021-03-30
CUST-101307,Customer 1307,North America,Business,30,155.99,2023-11-15
CUST-101308,Customer 1308,APAC,Professional,65,76.44,2025-04-08
CUST-101309,Customer 1309,Middle East,Professional,11,85.22,2021-09-26
CUST-101310,Customer 1310,North America,Professional,42,56.62,2024-06-12
CUST-101311,Customer 1311,Europe,Business,24,146.61,2022-08-22
CUST-101312,Customer 1312,India,Business,6,150.33,2021-09-26
CUST-101313,Customer 1313,Europe,Starter,42,32.85,2026-05-03
CUST-101314,Customer 1314,Europe,Starter,46,27.23,2021-01-29
CUST-101315,Customer 1315,North America,Business,72,173.49,2024-06-12
CUST-101316,Customer 1316,India,Starter,8,33.62,2022-03-25
CUST-101317,Customer 1317,Europe,Business,23,154.46,2020-11-30
CUST-101318,Customer 1318,Middle East,Professional,58,79.01,2025-09-05
CUST-101319,Customer 1319,Middle East,Starter,35,39.33,2023-11-15
CUST-101320,Customer 1320,Europe,Starter,5,37.28,2026-05-03
CUST-101321,Customer 1321,North America,Professional,27,84.32,2021-12-25
CUST-101322,Customer 1322,Europe,Business,14,182.29,2021-03-30
CUST-101323,Customer 1323,India,Starter,63,34.58,2021-02-28
CUST-101324,Customer 1324,Middle East,Professional,68,74.13,2022-06-23
CUST-101325,Customer 1325,Europe,Professional,66,71.21,2023-08-17
CUST-101326,Customer 1326,Middle East,Professional,25,90.99,2022-08-22
CUST-101327,Customer 1327,Middle East,Starter,57,36.36,2021-05-29
CUST-101328,Customer 1328,North America,Business,69,168.08,2025-07-07
CUST-101329,Customer 1329,Europe,Starter,26,32.29,2021-02-28
CUST-101330,Customer 1330,Middle East,Professional,10,87.93,2024-05-13
CUST-101331,Customer 1331,Middle East,Business,5,170.28,2022-12-20
CUST-101332,Customer 1332,North America,Professional,11,93.16,2021-12-25
CUST-101333,Customer 1333,North America,Professional,3,77.36,2025-12-04
CUST-101334,Customer 1334,Middle East,Professional,5,80.49,2023-06-18
CUST-101335,Customer 1335,Middle East,Starter,34,35.91,2025-05-08
CUST-101336,Customer 1336,India,Professional,57,87.23,2023-05-19
CUST-101337,Customer 1337,APAC,Starter,71,29.32,2021-10-26
CUST-101338,Customer 1338,APAC,Professional,65,79.28,2021-02-28
CUST-101339,Customer 1339,North America,Professional,24,79.77,2022-05-24
CUST-101340,Customer 1340,India,Professional,26,97.02,2023-11-15
CUST-101341,Customer 1341,APAC,Starter,43,34.89,2023-03-20
CUST-101342,Customer 1342,APAC,Business,69,162.12,2023-04-19
CUST-101343,Customer 1343,Europe,Professional,29,88.49,2021-03-30
CUST-101344,Customer 1344,APAC,Business,11,190.04,2023-04-19
CUST-101345,Customer 1345,Middle East,Professional,71,74.45,2024-01-14
CUST-101346,Customer 1346,India,Professional,18,83.54,2023-09-16
CUST-101347,Customer 1347,Middle East,Business,33,160.38,2025-08-06
CUST-101348,Customer 1348,APAC,Business,25,168.34,2022-10-21
CUST-101349,Customer 1349,North America,Starter,40,31.58,2024-11-09
CUST-101350,Customer 1350,Europe,Professional,15,69.9,2025-10-05
CUST-101351,Customer 1351,Europe,Starter,10,36.68,2022-12-20
CUST-101352,Customer 1352,APAC,Professional,4,86.0,2021-05-29
CUST-101353,Customer 1353,India,Professional,63,75.1,2024-12-09
CUST-101354,Customer 1354,India,Professional,41,81.17,2024-09-10
CUST-101355,Customer 1355,India,Business,28,146.94,2024-05-13
CUST-101356,Customer 1356,North America,Professional,3,70.59,2021-10-26
CUST-101357,Customer 1357,Europe,Enterprise,24,325.92,2025-02-07
CUST-101358,Customer 1358,North America,Professional,61,74.79,2026-02-02
CUST-101359,Customer 1359,North America,Business,36,140.83,2024-03-14
CUST-101360,Customer 1360,APAC,Starter,40,38.84,2026-02-02
CUST-101361,Customer 1361,APAC,Starter,53,36.28,2022-10-21
CUST-101362,Customer 1362,APAC,Starter,56,31.25,2021-10-26
CUST-101363,Customer 1363,North America,Professional,10,66.26,2020-09-01
CUST-101364,Customer 1364,Europe,Business,66,152.89,2026-04-03
CUST-101365,Customer 1365,APAC,Starter,25,37.94,2022-04-24
CUST-101366,Customer 1366,India,Professional,37,74.6,2025-07-07
CUST-101367,Customer 1367,APAC,Business,70,151.98,2026-05-03
CUST-101368,Customer 1368,India,Starter,3,37.0,2022-09-21
CUST-101369,Customer 1369,Europe,Business,23,170.3,2022-06-23
CUST-101370,Customer 1370,Europe,Professional,51,75.91,2025-06-07
CUST-101371,Customer 1371,North America,Starter,22,36.09,2026-02-02
CUST-101372,Customer 1372,Middle East,Starter,44,24.1,2022-09-21
CUST-101373,Customer 1373,Middle East,Professional,5,76.18,2026-03-04
CUST-101374,Customer 1374,Europe,Business,10,130.48,2023-02-18
CUST-101375,Customer 1375,Middle East,Starter,50,32.82,2020-12-30
CUST-101376,Customer 1376,Europe,Professional,41,87.21,2025-06-07
CUST-101377,Customer 1377,North America,Starter,23,33.16,2021-02-28
CUST-101378,Customer 1378,India,Starter,57,33.72,2024-09-10
CUST-101379,Customer 1379,Europe,Business,11,148.83,2022-03-25
CUST-101380,Customer 1380,Europe,Business,37,179.55,2023-05-19
CUST-101381,Customer 1381,Middle East,Enterprise,16,367.14,2024-12-09
CUST-101382,Customer 1382,Middle East,Professional,54,98.86,2026-05-03
CUST-101383,Customer 1383,India,Business,16,141.72,2024-11-09
CUST-101384,Customer 1384,Middle East,Starter,10,37.12,2022-03-25
CUST-101385,Customer 1385,Europe,Business,50,157.13,2020-09-01
CUST-101386,Customer 1386,North America,Business,69,162.33,2023-12-15
CUST-101387,Customer 1387,Middle East,Professional,11,69.22,2020-11-30
CUST-101388,Customer 1388,APAC,Business,16,179.16,2023-08-17
CUST-101389,Customer 1389,Europe,Professional,13,73.05,2023-04-19
CUST-101390,Customer 1390,Europe,Business,65,146.33,2024-08-11
CUST-101391,Customer 1391,Europe,Professional,36,80.1,2022-04-24
CUST-101392,Customer 1392,Europe,Enterprise,33,457.75,2022-07-23
CUST-101393,Customer 1393,North America,Enterprise,39,439.1,2022-08-22
CUST-101394,Customer 1394,Middle East,Professional,28,69.24,2020-09-01
CUST-101395,Customer 1395,Europe,Professional,61,69.67,2022-09-21
CUST-101396,Customer 1396,Middle East,Professional,44,77.25,2020-10-01
CUST-101397,Customer 1397,Europe,Professional,64,73.95,2024-10-10
CUST-101398,Customer 1398,Middle East,Professional,47,77.08,2023-01-19
CUST-101399,Customer 1399,Middle East,Professional,14,88.08,2021-08-27
CUST-101400,Customer 1400,Europe,Professional,37,72.64,2024-09-10
CUST-101401,Customer 1401,India,Business,65,139.33,2022-04-24
CUST-101402,Customer 1402,India,Professional,33,87.74,2021-05-29
